BookingID,vehicle_no,Origin_Location,Destination_Location,TRANSPORTATION_DISTANCE_IN_KM,day_of_week,month,delay_flag,lane_popularity,cost_weight,risk_score,driver_delay_rate,route_risk,confidence_score,idle_loss,is_return_trip,is_deadhead,efficiency_score,efficiency_label,is_peak_month,distance_category,lane_maturity,is_market,Market/Regular
WDSBKTP54230,AP16TV1178,"Tiruvuru, Krishna, Andhra Pradesh","Manuu, Rangareddy, Telangana",323.4,1,8,0,0.05056665881962136,0.1522673674796565,0.39404383413364674,0.2,0.0,1.0,0.0,0,0,0.4668,Medium,0,1,0.6931471805599453,1,Regular
WDSBKTP54231,AP16TW3245,"Someswaralayam, West Godavari, Andhra Pradesh","Manuu, Rangareddy, Telangana",479.85,1,8,0,0.0,0.11372317890165626,0.4289137606375616,0.2,0.0,1.0,0.0,0,0,0.437,Medium,0,1,0.0,1,Regular
AEIBK1908147,AP16TX3907,"Nanajipur, Rangareddy, Telangana","Perambur Barracks, Chennai, Tamil Nadu",670.95,3,12,0,0.0,0.08585298477802597,0.44642367658183446,0.2,0.0,1.0,0.0,0,0,0.4279,Medium,1,2,0.0,1,Regular
WDSBKTP52439,AP16TX6557,"Tunglam, Visakhapatnam, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",413.0,1,7,0,0.0875149330389394,0.1275886993166163,0.38724908891705356,0.2,0.0,1.0,0.0,0,0,0.4743,Medium,0,1,1.0986122886681098,1,Regular
WDSBKTP51714,AP16TX7234,"Nidamanuru, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,6,6,0,0.0875149330389394,0.28831802725069133,0.36012750273440164,0.2,0.0,1.0,0.0,0,0,0.5119,High,0,0,1.0986122886681098,1,Regular
AEIBK1901347,AP16TX7259,"Nidamanuru, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,1,10,0,0.14140956535862062,0.37483611392088945,0.33411792859939726,0.2,0.0,1.0,0.0,0,0,0.5506,High,1,0,1.6094379124341003,1,Regular
AEIBK1908233,AP16TX7977,"Nidamanuru, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,4,12,1,0.16257798266259593,0.37483611392088945,0.5285692117138486,0.2,0.0,1.0,0.0,0,0,0.518,High,1,0,1.791759469228055,1,Regular
AEIBK1901246,AP16TX8149,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,4,10,1,0.33951856548700526,0.3802686778380213,0.723738814779338,0.2,0.5639933738377374,0.4360066261622626,0.0,0,1,0.3661,Medium,1,0,3.044522437723423,1,Regular
AEIBK1901251,AP16TX8149,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,4,10,1,0.34744447244229437,0.3802686778380213,0.7433978994042286,1.0,0.6122813116718506,0.3877186883281494,0.0,0,1,0.2932,Low,1,0,3.091042453358316,1,Regular
AEIBK1901346,AP16TX8149,"Nidamanuru, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,1,10,0,0.18127718834844692,0.37483611392088945,0.4508340003979632,1.0,0.2805241092980348,0.7194758907019652,0.0,0,0,0.5392,High,1,0,1.9459101490553132,1,Regular
AEIBK2015066,AP16TX9579,"Manali, Tiruvallur, Tamil Nadu","Itekala, Kurnool, Andhra Pradesh",375.0,3,1,0,0.0,0.13700945127139438,0.41930667174819997,0.2,0.0,1.0,0.0,0,0,0.4435,Medium,0,1,0.0,1,Regular
WDSBKTP58190,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,9,1,0.05056665881962136,0.37483611392088945,0.5740564903974725,0.2,0.0,1.0,0.019763001398612548,0,1,0.1977,Low,0,0,0.6931471805599453,1,Regular
AEIBK1901387,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,2,10,1,0.0875149330389394,0.37483611392088945,0.5590519677418063,1.0,0.0,1.0,0.01573628196337914,0,1,0.1623,Low,1,0,1.0986122886681098,1,Regular
AEIBK1902790,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,0,10,1,0.11688181260255825,0.37483611392088945,0.5471262142648508,1.0,0.0,1.0,0.0,0,1,0.2653,Low,1,0,1.3862943611198906,1,Regular
AEIBK1903024,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,2,10,1,0.14140956535862062,0.37483611392088945,0.5371656077224077,1.0,0.0,1.0,0.018928428185089153,0,1,0.1786,Low,1,0,1.6094379124341003,1,Regular
AEIBK1905213,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",47.0,0,11,1,0.16257798266259593,0.4610545201474654,0.5262785372051788,1.0,0.0,1.0,0.009808276863975013,0,1,0.1976,Low,1,0,1.791759469228055,1,Regular
AEIBK1908153,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.18127718834844692,0.37483611392088945,0.31792787195892647,1.0,0.0,1.0,0.0,0,1,0.313,Low,1,0,1.9459101490553132,1,Regular
AEIBK1908235,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.1980845091883423,0.37483611392088945,0.4481322944699027,0.8333333333333334,0.289227911001971,0.710772088998029,0.003184239702995287,0,1,0.3138,Low,1,0,2.0794415416798357,1,Regular
AEIBK1908925,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,3,12,0,0.11688181260255825,0.28831802725069133,0.4578437113846881,0.7142857142857143,0.2314205832994494,0.7685794167005506,0.0,0,1,0.292,Low,1,0,1.3862943611198906,1,Regular
AEIBK1908926,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,3,12,0,0.14140956535862062,0.28831802725069133,0.4581814263229562,0.625,0.25315718412118227,0.7468428158788177,0.0,0,1,0.306,Low,1,0,1.6094379124341003,1,Regular
AEIBK1908928,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,3,12,0,0.16257798266259593,0.28831802725069133,0.4570371947157377,0.5555555555555556,0.26888641952651215,0.7311135804734878,0.0,0,1,0.3175,Low,1,0,1.791759469228055,1,Regular
AEIBK1908952,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,3,12,1,0.18127718834844692,0.28831802725069133,0.6580048936365794,0.5,0.2805241092980348,0.7194758907019652,0.0,0,1,0.2989,Low,1,0,1.9459101490553132,1,Regular
AEIBK1908934,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.21339578619233368,0.37483611392088945,0.48834721336520565,0.5454545454545454,0.3872332330228706,0.6127667669771294,0.015002185272448216,0,1,0.2439,Low,1,0,2.1972245773362196,1,Regular
AEIBK1910672,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",47.0,0,12,0,0.22749427972050223,0.4610545201474654,0.510512281349099,0.5,0.45093623421585594,0.5490637657841441,0.010556945952710905,0,1,0.2601,Low,1,0,2.302585092994046,1,Regular
AEIBK2011420,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,1,1,0,0.1980845091883423,0.28831802725069133,0.4921304189660856,0.46153846153846156,0.3733916275229982,0.6266083724770017,0.007065249419768659,0,1,0.3046,Low,0,0,2.0794415416798357,1,Regular
AEIBK2011952,AP16TY1198,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,4,1,0,0.21339578619233368,0.28831802725069133,0.49247042748081155,0.42857142857142855,0.38723323302287066,0.6127667669771293,0.0,0,0,0.5232,High,0,0,2.1972245773362196,1,Regular
WDSBKTP51715,AP16TY1729,"Nidamanuru, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,6,6,0,0.11688181260255825,0.28831802725069133,0.3482017492574462,0.2,0.0,1.0,0.0,0,0,0.5231,High,0,0,1.3862943611198906,1,Regular
WDSBKTP58192,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,9,1,0.24058968942707937,0.37483611392088945,0.7322492249907939,0.2,0.49677326942421257,0.5032267305757874,0.02143378595893017,0,1,0.5007,Medium,0,0,2.3978952727983707,1,Regular
AEIBK1902774,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,0,10,1,0.2528416089094571,0.37483611392088945,0.7351287574241128,1.0,0.513352725255846,0.48664727474415403,0.0,0,1,0.2716,Low,1,0,2.4849066497880004,1,Regular
AEIBK1902815,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,1,10,1,0.26437431852729837,0.37483611392088945,0.7365714708264753,1.0,0.5262830308146754,0.4737169691853246,0.0,0,1,0.2741,Low,1,0,2.5649493574615367,1,Regular
AEIBK1902936,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,2,10,1,0.27528649234832153,0.37483611392088945,0.7369329124906676,1.0,0.5363992152539679,0.46360078474603206,0.020825687986871604,0,1,0.5102,High,1,0,2.6390573296152584,1,Regular
AEIBK1906707,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,4,11,1,0.28565778316158313,0.37483611392088945,0.7364643176724519,1.0,0.5442998330291412,0.4557001669708588,0.015025934716637714,0,1,0.1853,Low,1,0,2.70805020110221,1,Regular
AEIBK1908238,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.2955534179655304,0.37483611392088945,0.5323014806262153,1.0,0.5504280490719969,0.44957195092800306,0.0,0,1,0.31,Low,1,0,2.772588722239781,1,Regular
AEIBK1908242,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.3050274843235203,0.37483611392088945,0.5492021605917501,0.8333333333333334,0.5942208337311954,0.4057791662688046,0.0,0,1,0.3248,Low,1,0,2.833213344056216,1,Regular
AEIBK1908243,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.3141253310899868,0.37483611392088945,0.5621565407063431,0.7142857142857143,0.6293617147760479,0.37063828522395215,0.0,0,1,0.3358,Low,1,0,2.8903717578961645,1,Regular
AEIBK1908247,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,3,12,0,0.32288535531798723,0.37483611392088945,0.5721897070158978,0.625,0.6580472464812143,0.34195275351878573,0.0,0,1,0.3445,Low,1,0,2.9444389791664403,1,Regular
AEIBK1908947,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,3,12,0,0.22749427972050223,0.28831802725069133,0.4916985113435463,0.5555555555555556,0.3976883776277101,0.60231162237229,0.020650538733877837,0,1,0.2394,Low,1,0,2.302585092994046,1,Regular
AEIBK1910227,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,4,12,0,0.33134035455111566,0.37483611392088945,0.5799798259821821,0.5,0.6817369426099572,0.3182630573900428,0.0,0,1,0.3566,Low,1,0,2.995732273553991,1,Regular
AEIBK1910220,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,4,12,0,0.33951856548700526,0.37483611392088945,0.5860020475503361,0.45454545454545453,0.7014579019749078,0.29854209802509224,0.0,0,1,0.3617,Medium,1,0,3.044522437723423,1,Regular
AEIBK1910670,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",47.0,0,12,0,0.34744447244229437,0.4610545201474654,0.5883126766636876,0.4166666666666667,0.7179634784277522,0.2820365215722478,0.0,0,1,0.3784,Medium,1,0,3.091042453358316,1,Regular
AEIBK1910673,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",47.0,0,12,0,0.3551394442519278,0.4610545201474654,0.5917544878430172,0.38461538461538464,0.7318237772390989,0.26817622276090114,0.006885801508215684,0,1,0.3149,Low,1,0,3.1354942159291497,1,Regular
AEIBK2011419,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,1,1,0,0.24058968942707937,0.28831802725069133,0.49013535760043364,0.35714285714285715,0.4056136759811577,0.5943863240188423,0.0,0,1,0.3244,Low,0,0,2.3978952727983707,1,Regular
AEIBK2011875,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Rambilli, Visakhapatnam, Andhra Pradesh",297.0,4,1,0,0.05056665881962136,0.16151077130920619,0.3916248818524913,0.3333333333333333,0.0,1.0,0.022942716027110375,0,1,0.2762,Low,0,1,0.6931471805599453,1,Regular
AEIBK2012247,AP16TY1859,"Gopavarapugudem, Krishna, Andhra Pradesh","Muktyala, Krishna, Andhra Pradesh",117.0,0,1,0,0.2528416089094571,0.28831802725069133,0.4879950845329946,0.3125,0.411597860673015,0.5884021393269849,0.0,0,0,0.5359,High,0,0,2.4849066497880004,1,Regular
AEIBK1901351,AP16TY1967,"Nidamanuru, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,1,10,0,0.1980845091883423,0.37483611392088945,0.4481322944699027,0.2,0.289227911001971,0.710772088998029,0.0,0,0,0.5448,High,1,0,2.0794415416798357,1,Regular
WDSBKTP50312,AP16TY1998,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",47.0,0,6,0,0.3626222415197309,0.4610545201474654,0.5942386396585467,0.2,0.7434808867061974,0.2565191132938026,0.017069148923625457,0,1,0.5821,High,0,0,3.1780538303479458,1,Regular
AEIBK1902794,AP16TY1998,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,0,10,1,0.3699094246552135,0.37483611392088945,0.8012623923038132,0.0,0.753284404522425,0.24671559547757504,0.0,0,1,0.3794,Medium,1,0,3.2188758248682006,1,Regular
AEIBK1903026,AP16TY1998,"Gopavarapugudem, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,2,10,1,0.377015685109107,0.37483611392088945,0.8046114025259198,0.5,0.7664442192175652,0.23355578078243477,0.0,0,0,0.5271,High,1,0,3.258096538021482,1,Regular
WDSBKTP48631,AP16TY2007,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,5,6,0,0.3551394442519278,0.3802686778380213,0.5559733625649135,0.2,0.6518526675898232,0.3481473324101768,0.017442609813821917,0,1,0.2741,Low,0,0,3.1354942159291497,1,Regular
WDSBKTP49612,AP16TY2007,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,1,6,1,0.3626222415197309,0.3802686778380213,0.7567894010253388,0.0,0.6535561842460054,0.34644381575399463,0.011977023686170311,0,1,0.274,Low,0,0,3.1780538303479458,1,Regular
WDSBKTP50381,AP16TY2007,"Kollur, Medak, Telangana","R G I Airport, Hyderabad, Telangana",48.0,1,6,0,0.14140956535862062,0.45662692425037077,0.33191888107107415,0.5,0.0,1.0,0.0,0,0,0.5674,High,0,0,1.6094379124341003,1,Regular
WDSBKTP54174,AP16TY2359,"Someswaralayam, West Godavari, Andhra Pradesh","Manuu, Rangareddy, Telangana",508.2,0,8,0,0.05056665881962136,0.10865634168296814,0.4109765001017348,0.2,0.0,1.0,0.0,0,0,0.4547,Medium,0,2,0.6931471805599453,1,Regular
AEIBK1906539,AP16X9299,"Tunglam, Visakhapatnam, Andhra Pradesh","Rambilli, Visakhapatnam, Andhra Pradesh",60.0,3,11,0,0.11688181260255825,0.41070551011869705,0.4526209735049207,0.2,0.2314205832994494,0.7685794167005506,0.0,0,0,0.5267,High,1,0,1.3862943611198906,1,Regular
AEIBK1901350,AP21TT2974,"Nidamanuru, Krishna, Andhra Pradesh","Apsp Colony, Guntur, Andhra Pradesh",72.0,1,10,0,0.21339578619233368,0.37483611392088945,0.44500649930078856,0.2,0.2957542669882964,0.7042457330117036,0.0,0,0,0.55,High,1,0,2.1972245773362196,1,Regular
AEIBK1901236,AP21TX7786,"Someswaralayam, West Godavari, Andhra Pradesh","Itekala, Kurnool, Andhra Pradesh",518.7,0,10,0,0.0,0.10688184576586243,0.43247346882403465,0.2,0.0,1.0,0.0,0,0,0.4349,Medium,1,2,0.0,1,Regular
AEIBK1904462,AP21W3552,"Dondapadu, Guntur, Andhra Pradesh","Rambilli, Visakhapatnam, Andhra Pradesh",347.55,1,11,0,0.0,0.14471889254988626,0.4167915111376803,0.2,0.0,1.0,0.0,0,0,0.4456,Medium,1,1,0.0,1,Regular
WDSBKTP48227,AP22Y7389,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,1,5,0,0.3699094246552135,0.3802686778380213,0.5667080995008449,0.2,0.6871703909049185,0.3128296090950815,0.0,0,0,0.5737,High,0,0,3.2188758248682006,1,Regular
WDSBKTP47860,AP23W4888,"Kollur, Medak, Telangana","Mahabubabad, Warangal, Telangana",230.0,4,5,0,0.0,0.19145090718834898,0.40602075959791434,0.2,0.0,1.0,0.07316489411943904,0,1,0.4571,Medium,0,1,0.0,1,Regular
WDSBKTP52543,AP23W4888,"Kollur, Medak, Telangana","Kampamediguda, Adilabad, Telangana",318.0,3,7,0,0.0,0.15406743745174908,0.41408393386843256,0.0,0.0,1.0,0.0,0,0,0.448,Medium,0,1,0.0,1,Regular
WDSBKTP47823,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",30.0,3,5,0,0.377015685109107,0.5576574988962135,0.5609370794963783,0.2,0.6888164756308319,0.3111835243691681,0.004146676685729983,0,1,0.3372,Low,0,0,3.258096538021482,1,Regular
WDSBKTP47963,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",30.0,4,5,0,0.3839541165269914,0.5576574988962135,0.558622491582061,0.0,0.6898783167570854,0.31012168324291456,0.006325987343611015,0,1,0.3233,Low,0,0,3.295836866004329,1,Regular
WDSBKTP48305,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,2,5,0,0.3907364384422603,0.3802686778380213,0.5597977975468119,0.0,0.6904365871803726,0.3095634128196274,0.01576075397665038,0,1,0.2997,Low,0,0,3.332204510175204,1,Regular
WDSBKTP48951,AP23W5769,"Kollur, Medak, Telangana","Ankireddipalli, Hyderabad, Telangana",70.0,1,6,0,0.0,0.3802686778380213,0.3913604427424269,0.0,0.0,1.0,0.012244247843369934,0,1,0.235,Low,0,0,0.0,1,Regular
WDSBKTP49123,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",75.0,3,6,0,0.3973731821408218,0.36703894467107023,0.5576190924705292,0.0,0.6905596634775742,0.30944033652242575,0.012740438819802514,0,1,0.3086,Low,0,0,3.367295829986474,1,Regular
WDSBKTP49312,AP23W5769,"Kollur, Medak, Telangana","R G I Airport, Hyderabad, Telangana",75.0,5,6,0,0.16257798266259593,0.36703894467107023,0.32579641353187855,0.0,0.0,1.0,0.014195410303175345,0,1,0.2794,Low,0,0,1.791759469228055,1,Regular
WDSBKTP49613,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,1,6,1,0.40387384612358784,0.3802686778380213,0.7574484771881542,0.0,0.6903058102898766,0.3096941897101234,0.0,0,1,0.369,Medium,0,0,3.4011973816621555,1,Regular
WDSBKTP50382,AP23W5769,"Kollur, Medak, Telangana","R G I Airport, Hyderabad, Telangana",48.0,1,6,0,0.18127718834844692,0.45662692425037077,0.3157288244306033,0.14285714285714285,0.0,1.0,0.00493434581612371,0,1,0.3527,Low,0,0,1.9459101490553132,1,Regular
WDSBKTP50782,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,4,6,0,0.410247026945777,0.3802686778380213,0.5664210204801864,0.125,0.7211395427426084,0.2788604572573916,0.00591126553513741,0,1,0.3777,Medium,0,0,3.4339872044851463,1,Regular
WDSBKTP51069,AP23W5769,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,0,6,0,0.4165005299697172,0.3802686778380213,0.56377598292038,0.1111111111111111,0.7209168244499058,0.2790831755500942,0.0,0,0,0.5882,High,0,0,3.4657359027997265,1,Regular
WDSBKTP47958,AP23W7555,"Kollur, Medak, Telangana","C.B.I.T, Rangareddy, Telangana",45.0,4,5,0,0.0875149330389394,0.47024286524580394,0.3535303601494323,0.2,0.0,1.0,0.01272148250259739,0,1,0.5496,High,0,0,1.0986122886681098,1,Regular
WDSBKTP50170,AP23W7555,"Kollur, Medak, Telangana","Madhapur, Hyderabad, Telangana",70.0,5,6,0,0.0,0.3802686778380213,0.3913604427424269,0.0,0.0,1.0,0.0,0,0,0.4978,Medium,0,0,0.0,1,Regular
AEIBK1905007,AP24Y4024,"Tatiparthy, Rangareddy, Telangana","Perambur Barracks, Chennai, Tamil Nadu",807.45,2,11,0,0.0,0.07210244420378795,0.45893075939917227,0.2,0.0,1.0,0.0,0,0,0.4226,Medium,1,2,0.0,1,Regular
WDSBKTP49121,AP26T9939,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,3,6,0,0.42264146362164656,0.3802686778380213,0.5610271459111522,0.2,0.7203785292946905,0.2796214707053095,0.012218530208540428,0,1,0.2954,Low,0,0,3.4965075614664802,1,Regular
WDSBKTP49309,AP26T9939,"Kollur, Medak, Telangana","Lakdaram, Medak, Telangana",70.0,5,6,0,0.428676320015846,0.3802686778380213,0.5581906505450231,0.0,0.7195642908463694,0.2804357091536306,0.0,0,0,0.593,High,0,0,3.5263605246161616,1,Regular
WDSBKTP41957,AP26TE1258,"Sedarapet, India","Redhills, Chennai, Tamil Nadu, India",160.0,0,3,0,0.0,0.24009318744775107,0.3996068709736387,0.2,0.0,1.0,0.0,0,0,0.4681,Medium,0,0,0.0,1,Regular
AEIBK1903525,AP26TE1649,"Jami Annavaram, Krishna, Andhra Pradesh","Parandur, Kanchipuram, Tamil Nadu",624.75,5,11,1,0.0,0.09144872958792308,0.6452381892128229,0.2,0.0,1.0,0.19872914217198695,0,1,0.3892,Medium,1,2,0.0,1,Regular
AEIBK2015233,AP26TE1649,"Pinapad Tenali, Guntur, Andhra Pradesh","Parandur, Kanchipuram, Tamil Nadu",536.55,5,2,0,0.0,0.10398080994084777,0.43410901042322503,1.0,0.0,1.0,0.0,0,0,0.434,Medium,0,2,0.0,1,Regular
WDSBKTP49286,AP26TF0175,"Kanchipuram, Tamil Nadu, India","Pondicherry, Puducherry, India",160.0,5,6,0,0.0,0.24009318744775107,0.3996068709736387,0.2,0.0,1.0,0.01076208140077935,0,1,0.2849,Low,0,0,0.0,1,Regular
WDSBKTP49413,AP26TF0175,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,0,6,0,0.0,0.24009318744775107,0.3996068709736387,0.0,0.0,1.0,0.0,0,0,0.4681,Medium,0,0,0.0,1,Regular
WDSBKTP44750,AP26TF0177,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,2,4,0,0.05056665881962136,0.24009318744775107,0.3790719855449801,0.2,0.0,1.0,0.0,0,0,0.4874,Medium,0,0,0.6931471805599453,1,Regular
WDSBKTP49285,AP26TF0181,"Kanchipuram, Tamil Nadu, India","Pondicherry, Puducherry, India",160.0,5,6,0,0.05056665881962136,0.24009318744775107,0.3790719855449801,0.2,0.0,1.0,0.01117092007485555,0,1,0.3014,Low,0,0,0.6931471805599453,1,Regular
WDSBKTP49415,AP26TF0181,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,0,6,0,0.0875149330389394,0.24009318744775107,0.36406746288931396,0.0,0.0,1.0,0.0,0,0,0.5015,Medium,0,0,1.0986122886681098,1,Regular
AEIBK1900933,AP26TF3569,"Someswaralayam, West Godavari, Andhra Pradesh","Sahakaranagar P.O, Bangalore, Karnataka",823.2,3,10,0,0.0,0.07072941154283222,0.46037388433963433,0.2,0.0,1.0,0.0,0,0,0.4221,Medium,1,2,0.0,1,Regular
WDSBKTP50041,AP26TF5602,"Kanchipuram, Tamil Nadu, India","Pondicherry, Puducherry, India",160.0,5,6,1,0.0875149330389394,0.24009318744775107,0.5671151420123245,0.2,0.0,1.0,0.0,0,1,0.2845,Low,0,0,1.0986122886681098,1,Regular
WDSBKTP50284,AP26TF5602,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,0,6,0,0.11688181260255825,0.24009318744775107,0.3521417094123584,1.0,0.0,1.0,0.0,0,0,0.5127,High,0,0,1.3862943611198906,1,Regular
WDSBKTP44775,AP26TL1464,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,2,4,0,0.14140956535862062,0.24009318744775107,0.3421811028699154,0.2,0.0,1.0,0.04728610890710863,0,1,0.522,High,0,0,1.6094379124341003,1,Regular
WDSBKTP47646,AP26TL1464,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,1,5,0,0.16257798266259593,0.24009318744775107,0.3335847068613562,0.0,0.0,1.0,0.0,0,0,0.5301,High,0,0,1.791759469228055,1,Regular
WDSBKTP47647,AP26TL1557,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,1,5,0,0.18127718834844692,0.24009318744775107,0.3259910462294446,0.2,0.0,1.0,0.0,0,0,0.5372,High,0,0,1.9459101490553132,1,Regular
WDSBKTP54179,AP26X7279,"Vadlapudi, Visakhapatnam, Andhra Pradesh","Someswaralayam, West Godavari, Andhra Pradesh",304.5,0,8,0,0.0,0.15876745357730107,0.4128469696337508,0.2,0.0,1.0,0.0,0,0,0.4492,Medium,0,1,0.0,1,Regular
WDSBKTP53031,AP26Y1233,"Pinapad Tenali, Guntur, Andhra Pradesh","Parandur, Kanchipuram, Tamil Nadu",515.0,4,7,0,0.05056665881962136,0.10750119973801278,0.411599563568093,0.2,0.0,1.0,0.0,0,0,0.4544,Medium,0,2,0.6931471805599453,1,Regular
WDSBKTP47418,AP27TU0799,"Gopavarapugudem, Krishna, Andhra Pradesh","Kothapatnam, Prakasam, Andhra Pradesh",170.0,5,5,0,0.05056665881962136,0.23143723225301335,0.3799882553484481,0.2,0.0,1.0,0.0,0,0,0.4855,Medium,0,0,0.6931471805599453,1,Regular
WDSBKTP47349,AP27TX8159,"Gopavarapugudem, Krishna, Andhra Pradesh","Kothapatnam, Prakasam, Andhra Pradesh",170.0,4,5,0,0.0875149330389394,0.23143723225301335,0.3649837326927819,0.2,0.0,1.0,0.0,0,0,0.4995,Medium,0,0,1.0986122886681098,1,Regular
